CustomerID,Date,Amount,Category,City,TransactionType,Merchant
CUST1074,2023-08-13,272.76,Health,Chennai,Offline,Store_35
CUST1138,2023-10-09,1012.63,Health,Kolkata,Offline,Store_5
CUST1036,2023-11-05,3192.01,Travel,Bangalore,Offline,Store_1
CUST1141,2023-03-22,324.84,Health,Kolkata,Online,Store_12
CUST1101,2023-07-28,520.79,Entertainment,Chennai,Offline,Store_29
CUST1199,2023-06-22,2562.09,Health,Chennai,Online,Store_40
CUST1194,2023-03-18,2546.19,Travel,Delhi,Offline,Store_21
CUST1197,2023-07-10,2049.69,Shopping,Mumbai,Offline,Store_37
CUST1130,2023-12-16,2368.0,Travel,Chennai,Offline,Store_48
CUST1088,2023-09-09,1564.94,Food,Chennai,Online,Store_7
CUST1027,2023-10-14,580.17,Bills,Mumbai,Online,Store_10
CUST1032,2023-09-01,848.37,Travel,Delhi,Offline,Store_32
CUST1018,2023-09-22,400.8,Entertainment,Delhi,Online,Store_28
CUST1111,2023-05-28,4781.75,Entertainment,Delhi,Offline,Store_37
CUST1024,2023-04-09,1751.22,Travel,Bangalore,Offline,Store_17
CUST1111,2023-08-16,1024.49,Shopping,Delhi,Offline,Store_46
CUST1148,2023-06-01,1239.82,Shopping,Bangalore,Offline,Store_14
CUST1053,2023-07-10,5885.65,Shopping,Bangalore,Online,Store_25
CUST1071,2023-03-09,332.94,Entertainment,Chennai,Online,Store_25
CUST1172,2023-04-06,1764.89,Shopping,Mumbai,Offline,Store_29
CUST1003,2023-11-15,1409.99,Travel,Hyderabad,Offline,Store_48
CUST1154,2023-07-13,1890.69,Shopping,Kolkata,Online,Store_32
CUST1176,2023-10-20,36.55,Entertainment,Mumbai,Online,Store_3
CUST1168,2023-08-12,4113.39,Food,Bangalore,Online,Store_48
CUST1164,2023-06-18,5379.98,Entertainment,Kolkata,Online,Store_6
CUST1193,2023-07-21,1665.43,Travel,Delhi,Offline,Store_17
CUST1104,2024-01-01,2385.74,Entertainment,Kolkata,Offline,Store_27
CUST1017,2023-04-20,5114.94,Bills,Chennai,Offline,Store_21
CUST1102,2023-07-09,2456.79,Bills,Bangalore,Offline,Store_42
CUST1098,2023-09-01,331.02,Shopping,Bangalore,Online,Store_26
CUST1164,2023-09-01,1717.4,Food,Hyderabad,Online,Store_28
CUST1108,2023-03-14,1866.44,Health,Chennai,Online,Store_46
CUST1025,2023-11-28,1103.75,Shopping,Mumbai,Online,Store_34
CUST1133,2023-11-25,2666.98,Bills,Kolkata,Offline,Store_36
CUST1070,2023-12-30,5447.35,Entertainment,Mumbai,Offline,Store_22
CUST1002,2023-10-14,5195.75,Food,Delhi,Offline,Store_38
CUST1147,2023-03-09,1198.73,Health,Hyderabad,Offline,Store_8
CUST1193,2023-03-01,240.36,Travel,Kolkata,Offline,Store_48
CUST1033,2023-11-23,8378.35,Shopping,Kolkata,Online,Store_11
CUST1181,2023-06-14,3651.44,Bills,Kolkata,Offline,Store_2
CUST1058,2023-06-09,266.29,Food,Delhi,Online,Store_3
CUST1139,2023-04-16,5072.62,Food,Kolkata,Online,Store_24
CUST1068,2023-10-19,4078.85,Entertainment,Delhi,Online,Store_19
CUST1126,2023-09-07,1463.1,Bills,Hyderabad,Online,Store_34
CUST1013,2023-02-11,1789.43,Bills,Delhi,Online,Store_37
CUST1123,2023-08-22,1018.33,Bills,Chennai,Offline,Store_22
CUST1153,2023-01-13,112.64,Health,Chennai,Offline,Store_17
CUST1056,2023-04-05,816.53,Health,Mumbai,Offline,Store_36
CUST1090,2023-12-13,3247.62,Food,Chennai,Online,Store_33
CUST1185,2023-04-20,9.29,Bills,Kolkata,Online,Store_41
CUST1033,2023-10-18,811.43,Food,Chennai,Offline,Store_11
CUST1173,2023-01-26,1015.56,Health,Bangalore,Online,Store_44
CUST1115,2023-05-26,1541.77,Travel,Delhi,Offline,Store_21
CUST1075,2023-07-08,5047.85,Bills,Mumbai,Offline,Store_43
CUST1153,2023-06-10,850.35,Entertainment,Hyderabad,Online,Store_36
CUST1191,2023-01-16,852.21,Health,Bangalore,Online,Store_9
CUST1082,2023-07-31,2675.02,Bills,Bangalore,Online,Store_30
CUST1149,2023-12-07,1203.76,Shopping,Chennai,Online,Store_36
CUST1042,2023-03-24,508.76,Health,Bangalore,Online,Store_27
CUST1116,2023-09-02,1204.56,Food,Chennai,Offline,Store_24
CUST1166,2023-10-24,303.64,Travel,Chennai,Online,Store_10
CUST1097,2023-06-03,388.11,Health,Mumbai,Offline,Store_50
CUST1071,2023-09-19,1379.78,Food,Mumbai,Offline,Store_12
CUST1019,2023-01-29,1085.75,Shopping,Bangalore,Offline,Store_36
CUST1102,2023-09-13,4926.59,Entertainment,Bangalore,Offline,Store_50
CUST1061,2023-01-18,900.07,Food,Delhi,Online,Store_20
CUST1101,2023-10-13,1737.8,Shopping,Mumbai,Online,Store_5
CUST1139,2023-05-27,2000.78,Travel,Hyderabad,Online,Store_37
CUST1050,2023-11-29,26.36,Food,Hyderabad,Offline,Store_20
CUST1061,2023-05-01,2178.54,Shopping,Mumbai,Offline,Store_19
CUST1163,2023-09-12,392.12,Travel,Hyderabad,Online,Store_5
CUST1094,2023-01-19,6492.0,Travel,Chennai,Online,Store_40
CUST1033,2023-10-10,321.89,Shopping,Mumbai,Online,Store_13
CUST1019,2023-06-02,1071.0,Travel,Bangalore,Online,Store_37
CUST1018,2023-01-31,178.43,Entertainment,Delhi,Online,Store_47
CUST1047,2023-01-23,11536.16,Shopping,Hyderabad,Online,Store_37
CUST1156,2023-08-23,1395.09,Travel,Mumbai,Online,Store_10
CUST1125,2023-09-11,1809.64,Health,Kolkata,Offline,Store_4
CUST1034,2023-10-08,138.86,Health,Mumbai,Online,Store_18
CUST1064,2023-09-15,2772.27,Shopping,Chennai,Offline,Store_14
CUST1159,2023-06-28,471.21,Shopping,Kolkata,Online,Store_22
CUST1086,2023-02-14,4566.63,Food,Chennai,Offline,Store_33
CUST1090,2023-05-20,459.18,Travel,Hyderabad,Offline,Store_35
CUST1132,2023-07-10,423.14,Bills,Hyderabad,Offline,Store_41
CUST1088,2023-04-07,74.47,Food,Mumbai,Offline,Store_36
CUST1115,2023-04-19,1277.57,Travel,Delhi,Offline,Store_22
CUST1181,2023-03-01,1664.09,Entertainment,Delhi,Offline,Store_26
CUST1148,2023-12-03,135.93,Shopping,Kolkata,Offline,Store_38
CUST1129,2023-05-13,2988.01,Shopping,Bangalore,Offline,Store_45
CUST1026,2023-01-06,1207.67,Food,Chennai,Online,Store_24
CUST1073,2023-09-19,1486.32,Shopping,Mumbai,Offline,Store_18
CUST1149,2023-04-01,1162.36,Shopping,Chennai,Online,Store_31
CUST1095,2023-10-16,1024.2,Food,Kolkata,Online,Store_24
CUST1099,2023-02-28,1640.33,Bills,Delhi,Online,Store_8
CUST1113,2023-11-07,337.41,Travel,Kolkata,Online,Store_1
CUST1034,2023-02-18,401.61,Health,Chennai,Offline,Store_38
CUST1045,2023-12-29,3957.9,Food,Chennai,Online,Store_28
CUST1036,2023-08-31,5841.82,Entertainment,Hyderabad,Online,Store_13
CUST1054,2023-08-29,934.6,Travel,Mumbai,Offline,Store_3
CUST1103,2023-05-08,631.46,Shopping,Hyderabad,Online,Store_24
CUST1068,2023-04-28,2065.65,Bills,Delhi,Online,Store_24
CUST1062,2023-05-28,1050.98,Health,Hyderabad,Online,Store_7
CUST1085,2023-11-20,51.43,Food,Kolkata,Offline,Store_40
CUST1143,2023-02-22,339.57,Entertainment,Hyderabad,Online,Store_41
CUST1016,2023-01-08,2517.37,Entertainment,Delhi,Offline,Store_41
CUST1194,2023-09-06,2151.3,Health,Chennai,Online,Store_36
CUST1088,2023-01-04,54.94,Health,Bangalore,Offline,Store_45
CUST1182,2023-12-20,501.99,Bills,Delhi,Online,Store_5
CUST1030,2023-03-07,525.52,Entertainment,Mumbai,Offline,Store_17
CUST1110,2023-12-07,2228.83,Shopping,Hyderabad,Online,Store_31
CUST1119,2023-12-31,39.81,Bills,Chennai,Offline,Store_42
CUST1061,2023-01-28,219.87,Health,Bangalore,Online,Store_38
CUST1184,2023-09-07,3218.04,Travel,Kolkata,Offline,Store_9
CUST1136,2023-08-29,393.36,Food,Mumbai,Online,Store_36
CUST1124,2023-06-21,2115.4,Bills,Bangalore,Online,Store_3
CUST1160,2023-06-30,544.1,Entertainment,Chennai,Online,Store_39
CUST1087,2023-10-21,209.48,Travel,Mumbai,Offline,Store_4
CUST1016,2023-12-24,557.24,Entertainment,Delhi,Offline,Store_42
CUST1010,2023-10-24,2562.19,Food,Delhi,Offline,Store_26
CUST1109,2023-07-05,3871.67,Food,Kolkata,Online,Store_48
CUST1104,2023-10-13,3546.5,Travel,Mumbai,Online,Store_5
CUST1181,2023-02-16,1012.28,Food,Delhi,Online,Store_26
CUST1158,2023-06-05,2205.75,Health,Hyderabad,Online,Store_18
CUST1089,2023-03-26,458.79,Travel,Hyderabad,Offline,Store_20
CUST1112,2023-02-16,693.87,Shopping,Hyderabad,Offline,Store_33
CUST1199,2023-11-07,4533.2,Food,Bangalore,Online,Store_15
CUST1045,2023-10-23,26.17,Bills,Mumbai,Offline,Store_2
CUST1007,2023-02-14,178.77,Shopping,Kolkata,Offline,Store_50
CUST1186,2023-05-04,466.1,Health,Bangalore,Offline,Store_34
CUST1041,2023-06-25,53.78,Bills,Delhi,Online,Store_12
CUST1022,2023-03-23,400.41,Health,Bangalore,Online,Store_40
CUST1036,2023-11-07,1749.54,Bills,Chennai,Offline,Store_32
CUST1195,2023-08-19,1094.37,Entertainment,Bangalore,Online,Store_47
CUST1082,2023-05-17,4463.73,Health,Mumbai,Online,Store_11
CUST1190,2023-01-09,3401.39,Food,Chennai,Online,Store_21
CUST1010,2023-06-14,836.55,Shopping,Bangalore,Online,Store_16
CUST1052,2023-07-16,600.65,Travel,Chennai,Offline,Store_40
CUST1009,2023-02-25,955.08,Travel,Mumbai,Offline,Store_44
CUST1102,2023-08-18,1784.64,Travel,Kolkata,Online,Store_8
CUST1016,2023-04-02,624.12,Travel,Delhi,Offline,Store_43
CUST1060,2023-08-24,1957.12,Shopping,Kolkata,Offline,Store_43
CUST1147,2023-03-14,1053.27,Shopping,Hyderabad,Offline,Store_18
CUST1108,2023-11-04,1606.13,Health,Chennai,Offline,Store_2
CUST1027,2023-12-30,1145.85,Food,Hyderabad,Offline,Store_46
CUST1006,2023-04-08,697.6,Bills,Kolkata,Online,Store_39
CUST1171,2023-08-12,5930.53,Bills,Kolkata,Online,Store_38
CUST1044,2023-11-08,2884.51,Shopping,Kolkata,Online,Store_31
CUST1176,2023-08-18,301.91,Health,Delhi,Offline,Store_6
CUST1090,2023-03-09,4057.01,Food,Hyderabad,Online,Store_24
CUST1125,2023-08-30,1336.64,Shopping,Mumbai,Online,Store_41
CUST1181,2023-12-12,4499.08,Bills,Bangalore,Online,Store_5
CUST1025,2023-01-15,3217.43,Food,Delhi,Offline,Store_4
CUST1099,2023-03-06,1107.51,Bills,Mumbai,Offline,Store_17
CUST1059,2023-10-26,45.45,Health,Chennai,Online,Store_13
CUST1093,2023-05-31,625.8,Bills,Hyderabad,Online,Store_21
CUST1194,2023-09-09,1560.18,Shopping,Delhi,Offline,Store_16
CUST1105,2023-08-07,2007.39,Shopping,Mumbai,Offline,Store_2
CUST1049,2023-08-18,596.51,Travel,Hyderabad,Offline,Store_40
CUST1139,2023-02-26,300.15,Travel,Kolkata,Offline,Store_8
CUST1109,2023-05-05,3602.77,Bills,Kolkata,Online,Store_19
CUST1169,2023-03-16,8321.25,Shopping,Hyderabad,Online,Store_34
CUST1011,2023-08-11,1491.79,Travel,Delhi,Online,Store_7
CUST1001,2023-11-25,376.71,Food,Bangalore,Online,Store_12
CUST1132,2023-12-26,635.75,Health,Mumbai,Online,Store_36
CUST1170,2023-10-30,37.12,Shopping,Kolkata,Offline,Store_43
CUST1082,2023-07-03,4913.78,Entertainment,Bangalore,Online,Store_40
CUST1157,2023-07-26,250.56,Entertainment,Hyderabad,Online,Store_5
CUST1045,2023-03-30,1718.48,Bills,Delhi,Offline,Store_50
CUST1131,2023-07-16,640.56,Entertainment,Kolkata,Online,Store_18
CUST1071,2023-04-25,1615.67,Entertainment,Hyderabad,Offline,Store_42
CUST1122,2023-03-11,2107.78,Shopping,Delhi,Offline,Store_42
CUST1145,2023-11-28,3540.88,Bills,Delhi,Offline,Store_29
CUST1049,2023-02-25,462.41,Travel,Delhi,Online,Store_25
CUST1102,2023-11-30,22.11,Health,Hyderabad,Offline,Store_8
CUST1126,2023-01-10,294.42,Food,Delhi,Online,Store_15
CUST1186,2023-03-14,4605.54,Food,Delhi,Offline,Store_11
CUST1196,2023-05-12,4141.2,Travel,Delhi,Online,Store_14
CUST1011,2023-11-21,1819.69,Entertainment,Delhi,Offline,Store_39
CUST1005,2023-11-27,1835.17,Food,Chennai,Offline,Store_27
CUST1048,2023-08-19,2187.47,Travel,Delhi,Offline,Store_2
CUST1067,2023-07-30,385.64,Bills,Delhi,Online,Store_38
CUST1015,2023-10-16,4916.42,Entertainment,Kolkata,Offline,Store_37
CUST1166,2023-02-19,1085.22,Travel,Delhi,Offline,Store_39
CUST1180,2023-08-24,966.22,Travel,Bangalore,Online,Store_17
CUST1077,2023-06-20,1463.43,Health,Kolkata,Offline,Store_32
CUST1050,2023-12-05,96.21,Travel,Chennai,Offline,Store_29
CUST1119,2023-03-13,363.72,Bills,Kolkata,Online,Store_8
CUST1034,2023-12-15,2679.08,Entertainment,Bangalore,Online,Store_11
CUST1151,2023-01-07,172.86,Food,Bangalore,Offline,Store_2
CUST1029,2023-04-10,1848.4,Shopping,Chennai,Online,Store_37
CUST1122,2023-04-26,563.0,Travel,Bangalore,Offline,Store_25
CUST1047,2023-11-27,986.28,Health,Hyderabad,Offline,Store_21
CUST1086,2023-05-03,681.3,Travel,Hyderabad,Offline,Store_33
CUST1125,2023-04-01,879.1,Shopping,Delhi,Offline,Store_30
CUST1108,2023-11-02,2539.13,Shopping,Hyderabad,Online,Store_28
CUST1171,2023-08-04,705.14,Food,Delhi,Online,Store_43
CUST1052,2023-10-02,1671.29,Health,Hyderabad,Online,Store_40
CUST1197,2023-04-25,1292.72,Bills,Mumbai,Online,Store_21
CUST1086,2023-10-20,2179.33,Entertainment,Delhi,Online,Store_8
CUST1015,2023-03-15,5523.84,Travel,Hyderabad,Offline,Store_26
CUST1155,2023-08-29,2637.81,Shopping,Chennai,Online,Store_16
CUST1087,2023-03-04,483.99,Food,Mumbai,Online,Store_10
CUST1133,2023-12-25,63.36,Travel,Kolkata,Online,Store_32
CUST1016,2023-12-03,608.34,Entertainment,Chennai,Offline,Store_33
CUST1182,2023-07-01,1808.12,Food,Chennai,Offline,Store_47
CUST1114,2023-07-23,105.59,Health,Chennai,Offline,Store_42
CUST1029,2023-10-23,1371.81,Shopping,Bangalore,Offline,Store_21
CUST1107,2023-01-01,1816.86,Travel,Chennai,Online,Store_22
CUST1176,2023-01-27,813.66,Entertainment,Bangalore,Offline,Store_16
CUST1136,2023-02-02,2947.3,Entertainment,Bangalore,Offline,Store_18
CUST1099,2023-08-27,225.44,Bills,Chennai,Online,Store_27
CUST1077,2023-08-07,156.22,Health,Hyderabad,Offline,Store_8
CUST1152,2023-07-28,2605.29,Food,Mumbai,Offline,Store_37
CUST1180,2023-11-12,1368.34,Health,Kolkata,Online,Store_38
CUST1004,2023-01-04,2332.09,Entertainment,Delhi,Offline,Store_31
CUST1134,2023-12-06,1141.25,Health,Hyderabad,Offline,Store_38
CUST1001,2023-04-23,565.79,Shopping,Mumbai,Offline,Store_11
CUST1076,2023-08-03,3419.65,Health,Chennai,Online,Store_25
CUST1167,2023-11-22,3213.04,Bills,Delhi,Offline,Store_1
CUST1083,2023-09-18,2372.9,Food,Chennai,Online,Store_47
CUST1188,2023-09-28,635.31,Bills,Kolkata,Online,Store_20
CUST1019,2023-03-06,1784.32,Health,Mumbai,Online,Store_3
CUST1073,2023-08-25,895.62,Entertainment,Delhi,Online,Store_15
CUST1032,2023-06-13,192.1,Health,Mumbai,Offline,Store_44
CUST1087,2023-07-19,4985.4,Travel,Chennai,Offline,Store_36
CUST1146,2023-11-10,294.26,Entertainment,Chennai,Offline,Store_24
CUST1133,2023-10-03,6000.98,Travel,Hyderabad,Offline,Store_32
CUST1127,2023-03-14,1181.2,Health,Chennai,Offline,Store_47
CUST1097,2023-08-31,409.46,Bills,Hyderabad,Offline,Store_47
CUST1147,2023-02-15,1561.34,Bills,Hyderabad,Offline,Store_33
CUST1096,2023-10-14,4126.28,Travel,Bangalore,Online,Store_22
CUST1009,2023-03-07,2635.22,Travel,Kolkata,Online,Store_21
CUST1126,2023-07-16,3285.59,Health,Bangalore,Offline,Store_27
CUST1037,2023-04-15,2150.48,Travel,Delhi,Offline,Store_4
CUST1018,2023-01-02,2357.11,Entertainment,Mumbai,Online,Store_37
CUST1162,2023-01-22,3783.54,Food,Mumbai,Offline,Store_44
CUST1022,2023-09-29,574.48,Food,Bangalore,Online,Store_41
CUST1172,2023-02-15,1344.44,Entertainment,Chennai,Offline,Store_26
CUST1181,2023-03-22,500.03,Health,Mumbai,Online,Store_44
CUST1007,2023-07-08,8791.12,Shopping,Delhi,Offline,Store_35
CUST1009,2023-03-01,5766.93,Food,Hyderabad,Offline,Store_21
CUST1070,2023-08-16,80.45,Travel,Mumbai,Online,Store_32
CUST1047,2023-01-17,2445.46,Entertainment,Kolkata,Offline,Store_20
CUST1141,2023-07-03,5187.17,Bills,Mumbai,Offline,Store_24
CUST1027,2023-07-10,398.31,Shopping,Kolkata,Online,Store_11
CUST1035,2023-02-03,1678.41,Health,Mumbai,Offline,Store_8
CUST1195,2023-08-23,4941.73,Food,Bangalore,Offline,Store_1
CUST1129,2023-03-27,69.07,Travel,Bangalore,Online,Store_31
CUST1175,2023-09-13,2390.82,Shopping,Mumbai,Offline,Store_15
CUST1141,2023-05-23,705.79,Shopping,Delhi,Online,Store_27
CUST1027,2023-01-01,5164.5,Entertainment,Bangalore,Online,Store_42
CUST1161,2023-09-04,7084.94,Travel,Kolkata,Offline,Store_4
CUST1084,2023-10-22,5774.35,Health,Hyderabad,Online,Store_30
CUST1105,2023-02-27,1285.72,Travel,Bangalore,Online,Store_17
CUST1169,2023-10-28,3961.62,Entertainment,Mumbai,Online,Store_27
CUST1051,2023-12-23,3722.85,Shopping,Kolkata,Offline,Store_39
CUST1022,2023-07-14,768.68,Travel,Chennai,Offline,Store_9
CUST1109,2023-04-08,3531.2,Health,Delhi,Offline,Store_2
CUST1079,2023-03-11,75.42,Entertainment,Hyderabad,Offline,Store_43
CUST1051,2023-04-22,1814.02,Bills,Mumbai,Online,Store_50
CUST1123,2023-11-14,522.75,Food,Mumbai,Offline,Store_18
CUST1133,2023-04-19,256.96,Food,Bangalore,Offline,Store_23
CUST1160,2023-12-13,160.15,Entertainment,Mumbai,Offline,Store_48
CUST1125,2023-11-13,2383.36,Travel,Chennai,Online,Store_23
CUST1108,2023-01-28,830.65,Entertainment,Mumbai,Offline,Store_25
CUST1131,2023-04-05,2580.27,Health,Mumbai,Offline,Store_34
CUST1055,2023-09-05,135.18,Food,Kolkata,Offline,Store_1
CUST1004,2023-08-02,757.52,Entertainment,Hyderabad,Online,Store_44
CUST1173,2023-01-23,1550.85,Health,Mumbai,Offline,Store_32
CUST1089,2023-05-31,3128.19,Health,Mumbai,Online,Store_26
CUST1026,2023-12-10,767.66,Entertainment,Delhi,Online,Store_32
CUST1068,2023-05-24,1966.42,Travel,Hyderabad,Online,Store_15
CUST1198,2023-10-01,4342.72,Bills,Kolkata,Online,Store_49
CUST1026,2023-11-19,1913.51,Food,Delhi,Offline,Store_42
CUST1010,2023-09-23,530.43,Entertainment,Delhi,Online,Store_24
CUST1111,2023-01-16,49.41,Travel,Delhi,Offline,Store_39
CUST1025,2023-01-12,4081.96,Bills,Hyderabad,Offline,Store_28
CUST1126,2023-04-29,43.0,Bills,Mumbai,Offline,Store_23
CUST1130,2023-11-17,4154.12,Travel,Chennai,Offline,Store_48
CUST1109,2023-02-03,1505.53,Bills,Bangalore,Offline,Store_37
CUST1090,2023-12-21,5595.98,Shopping,Mumbai,Online,Store_21
CUST1120,2023-10-26,3206.75,Travel,Chennai,Online,Store_22
CUST1098,2023-06-19,12364.39,Bills,Bangalore,Offline,Store_29
CUST1009,2023-09-22,863.76,Health,Hyderabad,Offline,Store_8
CUST1021,2023-08-18,2915.05,Bills,Hyderabad,Offline,Store_37
CUST1106,2023-09-25,1028.1,Health,Mumbai,Offline,Store_12
CUST1170,2023-06-30,1307.37,Health,Chennai,Online,Store_33
CUST1123,2023-02-02,1975.07,Health,Chennai,Online,Store_30
CUST1070,2023-09-25,4137.83,Entertainment,Delhi,Online,Store_25
CUST1127,2023-06-07,8280.79,Entertainment,Bangalore,Offline,Store_48
CUST1083,2023-11-07,2924.39,Health,Hyderabad,Offline,Store_26
CUST1030,2023-07-01,1081.77,Travel,Kolkata,Online,Store_4
CUST1065,2023-09-19,1094.14,Health,Chennai,Online,Store_6
CUST1100,2023-05-24,2675.64,Travel,Chennai,Online,Store_16
CUST1074,2023-07-15,545.66,Health,Chennai,Online,Store_3
CUST1164,2023-12-15,234.13,Travel,Delhi,Online,Store_12
CUST1120,2023-06-20,875.84,Food,Chennai,Online,Store_46
CUST1152,2023-10-01,677.22,Shopping,Chennai,Offline,Store_18
CUST1048,2023-01-09,702.83,Entertainment,Delhi,Online,Store_37
CUST1041,2023-07-04,532.12,Food,Delhi,Online,Store_43
CUST1018,2023-06-22,86.01,Food,Delhi,Online,Store_25
CUST1055,2023-09-20,36.07,Entertainment,Hyderabad,Online,Store_23
CUST1125,2023-02-08,8799.96,Food,Hyderabad,Offline,Store_13
CUST1188,2023-01-03,1116.44,Travel,Kolkata,Offline,Store_31
CUST1198,2023-03-12,970.08,Health,Hyderabad,Online,Store_28
CUST1187,2023-11-08,2276.67,Entertainment,Delhi,Offline,Store_13
CUST1084,2023-11-18,492.45,Health,Mumbai,Offline,Store_22
CUST1175,2023-03-16,5989.91,Bills,Delhi,Offline,Store_25
CUST1118,2023-06-04,3086.79,Bills,Hyderabad,Offline,Store_49
CUST1012,2023-05-29,187.33,Shopping,Chennai,Offline,Store_33
CUST1007,2023-07-19,1081.13,Shopping,Chennai,Online,Store_50
CUST1046,2023-07-24,4225.89,Bills,Delhi,Online,Store_24
CUST1074,2023-08-26,5791.12,Bills,Kolkata,Online,Store_18
CUST1138,2023-05-04,1259.97,Food,Bangalore,Online,Store_19
CUST1056,2023-09-26,1900.79,Entertainment,Bangalore,Online,Store_28
CUST1142,2023-11-01,365.52,Health,Chennai,Offline,Store_47
CUST1005,2023-06-02,9458.89,Shopping,Mumbai,Offline,Store_43
CUST1138,2023-01-29,527.08,Food,Mumbai,Offline,Store_16
CUST1178,2023-06-03,5720.02,Bills,Chennai,Offline,Store_7
CUST1086,2023-01-10,2097.63,Entertainment,Mumbai,Online,Store_2
CUST1085,2023-04-15,1871.64,Shopping,Delhi,Online,Store_44
CUST1092,2023-08-27,1437.7,Food,Delhi,Offline,Store_2
CUST1177,2023-08-31,524.47,Travel,Hyderabad,Online,Store_42
CUST1023,2023-02-17,388.45,Bills,Hyderabad,Offline,Store_3
CUST1067,2023-04-15,498.17,Entertainment,Bangalore,Offline,Store_44
CUST1121,2023-01-06,412.67,Travel,Delhi,Offline,Store_5
CUST1126,2023-08-12,3024.48,Travel,Bangalore,Offline,Store_25
CUST1058,2023-07-20,861.95,Bills,Bangalore,Offline,Store_20
CUST1147,2023-08-10,119.17,Entertainment,Kolkata,Offline,Store_18
CUST1136,2023-12-13,6954.17,Bills,Hyderabad,Online,Store_24
CUST1025,2023-11-29,4304.64,Entertainment,Delhi,Offline,Store_29
CUST1069,2023-01-19,5255.31,Food,Bangalore,Online,Store_16
CUST1096,2023-07-22,10560.1,Travel,Hyderabad,Online,Store_21
CUST1127,2023-06-05,382.07,Health,Delhi,Online,Store_14
CUST1060,2023-07-05,1009.16,Shopping,Delhi,Offline,Store_48
CUST1032,2023-11-03,2839.61,Shopping,Bangalore,Offline,Store_22
CUST1026,2023-05-30,2381.59,Health,Mumbai,Offline,Store_26
CUST1060,2023-04-21,334.23,Food,Bangalore,Online,Store_21
CUST1127,2024-01-01,3383.83,Travel,Chennai,Offline,Store_24
CUST1117,2023-09-19,508.34,Travel,Bangalore,Online,Store_17
CUST1046,2023-03-08,506.74,Bills,Delhi,Online,Store_17
CUST1105,2023-05-25,1539.95,Health,Chennai,Offline,Store_8
CUST1110,2023-12-13,1797.59,Shopping,Kolkata,Online,Store_31
CUST1040,2023-02-24,1735.41,Health,Mumbai,Online,Store_45
CUST1098,2023-03-03,191.89,Entertainment,Hyderabad,Offline,Store_23
CUST1077,2023-11-09,4198.65,Health,Bangalore,Online,Store_27
CUST1041,2023-02-17,617.4,Food,Kolkata,Offline,Store_30
CUST1105,2023-05-19,277.41,Bills,Mumbai,Offline,Store_28
CUST1000,2023-10-09,4391.92,Food,Delhi,Online,Store_19
CUST1056,2023-06-02,6231.35,Entertainment,Delhi,Offline,Store_23
CUST1058,2023-02-23,3962.85,Travel,Chennai,Online,Store_31
CUST1078,2023-06-07,3316.37,Travel,Delhi,Offline,Store_26
CUST1170,2023-01-07,2129.83,Food,Hyderabad,Offline,Store_31
CUST1092,2023-03-15,1600.83,Bills,Delhi,Offline,Store_11
CUST1140,2023-10-24,182.01,Bills,Hyderabad,Offline,Store_40
CUST1036,2023-02-11,1050.03,Entertainment,Kolkata,Offline,Store_7
CUST1143,2023-07-03,932.62,Health,Kolkata,Offline,Store_15
CUST1095,2023-06-19,601.54,Shopping,Bangalore,Online,Store_6
CUST1119,2023-08-10,2570.51,Health,Delhi,Online,Store_13
CUST1187,2023-12-24,1369.86,Travel,Kolkata,Online,Store_43
CUST1110,2023-03-02,169.04,Health,Bangalore,Online,Store_1
CUST1001,2023-04-14,497.39,Entertainment,Hyderabad,Offline,Store_42
CUST1178,2023-03-23,2299.34,Bills,Bangalore,Offline,Store_11
CUST1190,2023-02-01,158.37,Shopping,Kolkata,Offline,Store_45
CUST1044,2023-05-21,3810.4,Health,Hyderabad,Online,Store_5
CUST1103,2023-07-08,1366.97,Health,Bangalore,Online,Store_42
CUST1134,2023-04-29,1310.11,Bills,Delhi,Online,Store_18
CUST1056,2023-07-27,1794.98,Shopping,Bangalore,Offline,Store_50
CUST1029,2023-02-15,3482.3,Shopping,Bangalore,Online,Store_18
CUST1138,2023-05-23,854.84,Bills,Chennai,Online,Store_44
CUST1167,2023-01-23,2266.51,Travel,Hyderabad,Online,Store_46
CUST1042,2023-12-02,1668.19,Entertainment,Bangalore,Online,Store_7
CUST1034,2023-05-06,621.3,Health,Delhi,Offline,Store_3
CUST1169,2023-02-09,4217.82,Health,Bangalore,Online,Store_23
CUST1095,2023-02-28,3193.3,Entertainment,Delhi,Online,Store_11
CUST1184,2023-06-02,2148.53,Food,Hyderabad,Online,Store_35
CUST1052,2023-11-07,3802.01,Bills,Chennai,Offline,Store_9
CUST1135,2023-12-05,4039.24,Shopping,Hyderabad,Online,Store_4
CUST1104,2023-12-05,2464.49,Food,Hyderabad,Offline,Store_44
CUST1078,2023-06-11,3628.17,Entertainment,Kolkata,Online,Store_21
CUST1156,2023-01-15,2391.16,Entertainment,Hyderabad,Online,Store_33
CUST1097,2023-01-27,2279.75,Bills,Bangalore,Offline,Store_20
CUST1026,2023-07-24,1927.87,Shopping,Hyderabad,Offline,Store_4
CUST1038,2023-04-08,2794.44,Shopping,Delhi,Offline,Store_5
CUST1157,2023-10-29,345.39,Health,Delhi,Online,Store_13
CUST1178,2023-02-19,4255.09,Health,Chennai,Online,Store_5
CUST1083,2023-02-16,4109.01,Bills,Delhi,Online,Store_8
